ExternalID,SurveyNumber,QuestionID,Questions,QuestionType,Answer,Answer_normalized,sentiment,entities,topic_label,topic_id
47561973590373759,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,شكر الاخ تركي على حسن المعاملة,شكر الاخ تركي علي حسن المعامله,positive,[],"المعامله, حسن المعامله, الاخ, الاخ تركي, نشكر الاخ, عل, شكرا الاخ, وليد, وحسن, حسن",46
1987691520829205,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,شكة تاخير في بصمة الوجھ ي حبنذ تكون البصمھ الجھاز شغلھا,شكه تاخير في بصمه الوجھ ي حبنذ تكون البصمھ الجھاز شغلھا,negative,[],متنوع,-1
2779992003131054,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,شك,شك,negative,[],"شك, سيئه, عرض, جيده, جميل, جيد, لايوجد, افضل, شكرا, ",10
20797550302843375,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,شركة رائدة ,شركه رائده,positive,[],"خدمه, مميزه, خدمه مميزه, ممتازه, خدمه جدا, جدا ممتازه, سريعه, سيئه, خدمات, خدماتكم",8
30181605034303915,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,شركة جدا جدا جدا رائعة,شركه جدا جدا جدا رائعه,positive,[],"رائعه, جدا جدا, جدا, ممتازه, شركه, , , , , ",67
58614385459260856,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,شرايح غير متوفره ,شرايح غير متوفره,neutral,[],"شرايح, لايوجد, مره, نقص, بطيئه, قصر, متوفره, عندي, الاستحابه, اطلب",12
47989114247773087,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,شرئح عدد خمسون لاتكفي والمندوب لايصل منطقتي,شرئح عدد خمسون لاتكفي والمندوب لايصل منطقتي,negative,[],متنوع,-1
17774948880694627,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,شاكر له حسن تعاونه,شاكر له حسن تعاونه,positive,[],"شكرا علي, المميزه, شكرا, الخدمه, حسن, لكم, علي, الراقي, وشكرا, شكرا لكم",0
12468774784348157,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,شاكر لكم تعاونكم ,شاكر لكم تعاونكم,positive,[],"شكرا علي, المميزه, شكرا, الخدمه, حسن, لكم, علي, الراقي, وشكرا, شكرا لكم",0
18867142129583615,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,ش,ش,neutral,[],"10, 60, , , , , , , , ",36
527856455747122,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,سيئه,سيئه,negative,[],"شك, سيئه, عرض, جيده, جميل, جيد, لايوجد, افضل, شكرا, ",10
1195924304900624,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,سكرا,سكرا,negative,[],متنوع,-1
60317814909137424,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,سريع ومتعامل ,سريع ومتعامل,positive,[],"متجاوب, متجاوب سريع, متفاعل, بسبب, معنا, سريع, المندوب, جدا, الموظف, علي",15
46950364484094701,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,سريع نشكر الأخ تركي,سريع نشكر الاخ تركي,positive,[],متنوع,-1
53523090420450437,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,سريع بالخدمة مميز بالتعامل الف شكر لك اخوي احمد,سريع بالخدمه مميز بالتعامل الف شكر لك اخوي احمد,positive,[],"حسن التعامل, للاستاذ, للاستاذ تركي, حمزه, تركي حمزه, والاهتمام, الف شكر, والمتابعه, علي المتابعه, المتابعه",18
51626345788068669,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,سريع التعامل وسريع التوصيل واخلاقه عاليه ,سريع التعامل وسريع التوصيل واخلاقه عاليه,positive,[],"محترم, وسريع, رجل محترم, الممتاز, محترم وسريع, وخلوق, وسرعه بالانجاز, والاخلاق, البيع, واخلاقه",29
18867564135543481,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,سرعه توفيز وانجاز المهمه اسشكره كن اعماق قلبي,سرعه توفيز وانجاز المهمه اسشكره كن اعماق قلبي,positive,[],"الاستاذ, اشكره, التوفيق, جدا التعامل, يستاهل اعلي, يمثل, وانجاز, قصر, التقييم, اعلي",24
46961191441845480,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,سرعة بالتواصل وسرعة بالإنجاز ,سرعه بالتواصل وسرعه بالانجاز,positive,[],"الانجاز, وسرعه الانجاز, وفن التعامل, وفن, التعامل, وسرعه, وسرعه بالانجاز, الانجاز ممتاز, فن التعامل, ممتاز وفن",39
13306517533071226,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,سرعة بالتنفيذ ومندوب ومحترم,سرعه بالتنفيذ ومندوب ومحترم,positive,[],"وسريع, محترم, ومتعاون, ويستحق, موظف مثالي, والمندوب, مثالي, ومحترم, متعاون, ممتاز",2
43234174262226191,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,سرعة التجاوب وفن التعامل ,سرعه التجاوب وفن التعامل,positive,[],"الانجاز, وسرعه الانجاز, وفن التعامل, وفن, التعامل, وسرعه, وسرعه بالانجاز, الانجاز ممتاز, فن التعامل, ممتاز وفن",39
38939680936924271,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,زيادة في صرف الشرايح,زياده في صرف الشرايح,negative,[],"توفر, الشرائح, توفر الشرايح, عدم توفر, تاخير, اضافه, كثرت, الشرايح, تسليم الشرائح, صرف",11
59755630950123082,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,زيادة اعداد الشرائح لنا قدر الامكان الكمية قليلة جدا ,زياده اعداد الشرائح لنا قدر الامكان الكميه قليله جدا,neutral,[],"عندنا, زياده, الطلب, بكميات, بكميات كبيره, اللي, فرع, عندنا مشكله, كبيره, مشكله",47
4469733351763885,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,روح التعاون,روح التعاون,positive,[],متنوع,-1
54734449822198738,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,رجل محترم وسريع في توصيل الطلبات ويحفز على البيع,رجل محترم وسريع في توصيل الطلبات ويحفز علي البيع,positive,[],"محترم, وسريع, رجل محترم, الممتاز, محترم وسريع, وخلوق, وسرعه بالانجاز, والاخلاق, البيع, واخلاقه",29
52917963955130630,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,رجل محترم,رجل محترم,positive,[],متنوع,-1
1640699668406316,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,راقي جداً ,راقي جداً,positive,[],متنوع,-1
,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,راضي,راضي,positive,[],"شك, سيئه, عرض, جيده, جميل, جيد, لايوجد, افضل, شكرا, ",10
13257710844623937,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,رائع جدا ,رائع جدا,positive,[],"ممتاز جدا, جدا تعامل, عمل, ممتاز, رائع, جدا ممتاز, رائع جدا, جدا, طيب, تعامل",19
40645306998177286,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,خفضو اسعار الباقات مقارنه بي الشركات الاخرى المنافسة وشكرا لكم,خفضو اسعار الباقات مقارنه بي الشركات الاخري المنافسه وشكرا لكم,neutral,[],متنوع,-1
18349856227129361,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,خفض اسعار الباقات والنت ,خفض اسعار الباقات والنت,negative,[],متنوع,-1
24810403604668179,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,خدومين ومميزين وتعاملهم سريع وباتقان,خدومين ومميزين وتعاملهم سريع وباتقان,positive,[],"وسريع, محترم, ومتعاون, ويستحق, موظف مثالي, والمندوب, مثالي, ومحترم, متعاون, ممتاز",2
34575861719198777,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,خدمه مميزه شكرا لكم ,خدمه مميزه شكرا لكم,positive,[],"للشرائح, العموله, الان, عموله, هناك, سعر, فقط, جميل, البيع, صرف",23
29840510758563650,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,خدمه مميزه جدا جدا,خدمه مميزه جدا جدا,positive,[],"خدمه, مميزه, خدمه مميزه, ممتازه, خدمه جدا, جدا ممتازه, سريعه, سيئه, خدمات, خدماتكم",8
33976958716153362,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,خدمه مميزه جدا,خدمه مميزه جدا,positive,[],"خدمه, مميزه, خدمه مميزه, ممتازه, خدمه جدا, جدا ممتازه, سريعه, سيئه, خدمات, خدماتكم",8
34579664566800446,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,خدمه مميزه ,خدمه مميزه,positive,[],"خدمه, مميزه, خدمه مميزه, ممتازه, خدمه جدا, جدا ممتازه, سريعه, سيئه, خدمات, خدماتكم",8
25851233293162385,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,خدمه جدا ممتازة نشكركم على الخدمه المميزه ,خدمه جدا ممتازه نشكركم علي الخدمه المميزه,positive,[],"شكرا علي, المميزه, شكرا, الخدمه, حسن, لكم, علي, الراقي, وشكرا, شكرا لكم",0
14831993185600152,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,خدمه جبارهه,خدمه جبارهه,positive,[],"خدمه, مميزه, خدمه مميزه, ممتازه, خدمه جدا, جدا ممتازه, سريعه, سيئه, خدمات, خدماتكم",8
,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,خدمة ممتازة,خدمه ممتازه,positive,[],"خدمه, مميزه, خدمه مميزه, ممتازه, خدمه جدا, جدا ممتازه, سريعه, سيئه, خدمات, خدماتكم",8
28511562809118839,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,خدمة متميزة,خدمه متميزه,positive,[],"خدمه, مميزه, خدمه مميزه, ممتازه, خدمه جدا, جدا ممتازه, سريعه, سيئه, خدمات, خدماتكم",8
60787521902450529,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,👍🏻خدمة سريعة من الموظف,خدمه سريعه الموظف,positive,[],"خدمه, مميزه, خدمه مميزه, ممتازه, خدمه جدا, جدا ممتازه, سريعه, سيئه, خدمات, خدماتكم",8
55589944453960703,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,خدمة جداً ممتازه❤️,خدمه جداً ممتازه,positive,[],"خدمه, مميزه, خدمه مميزه, ممتازه, خدمه جدا, جدا ممتازه, سريعه, سيئه, خدمات, خدماتكم",8
14917164946156221,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,خدماتكم متميزه,خدماتكم متميزه,positive,[],"خدمه, مميزه, خدمه مميزه, ممتازه, خدمه جدا, جدا ممتازه, سريعه, سيئه, خدمات, خدماتكم",8
,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,خدمات سيئه,خدمات سيئه,negative,[],"خدمه, مميزه, خدمه مميزه, ممتازه, خدمه جدا, جدا ممتازه, سريعه, سيئه, خدمات, خدماتكم",8
46172839502705415,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,خدمات رائعه شكرا لكم,خدمات رائعه شكرا لكم,positive,[],"للشرائح, العموله, الان, عموله, هناك, سعر, فقط, جميل, البيع, صرف",23
56195699375913383,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,حمد,حمد,positive,[],"شك, سيئه, عرض, جيده, جميل, جيد, لايوجد, افضل, شكرا, ",10
12837236629028121,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,حل موضوع أزمة الشرائح عند المناديب,حل موضوع ازمه الشرائح عند المناديب,neutral,[],"توفر, الشرائح, توفر الشرايح, عدم توفر, تاخير, اضافه, كثرت, الشرايح, تسليم الشرائح, صرف",11
18694204448218860,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,جيده,جيده,positive,[],"شك, سيئه, عرض, جيده, جميل, جيد, لايوجد, افضل, شكرا, ",10
10956656194697326,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,جيد,جيد,positive,[],"شك, سيئه, عرض, جيده, جميل, جيد, لايوجد, افضل, شكرا, ",10
29299998348101841,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,جميل ماتقدمون نتمنى الاسمراريه,جميل ماتقدمون نتمني الاسمراريه,positive,[],"الاقامه, ماتنزل, للان, شهر, الموظف سيء, تعامل الموظف, منافذ, الشرائح, الفرع, متوفره",58
24832254058648573,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,جميل,جميل,positive,[],"شك, سيئه, عرض, جيده, جميل, جيد, لايوجد, افضل, شكرا, ",10
40712210056125384,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,جدا شكرا لكم عل جهودكم ,جدا شكرا لكم عل جهودكم,positive,[],"شكرا علي, المميزه, شكرا, الخدمه, حسن, لكم, علي, الراقي, وشكرا, شكرا لكم",0
25412070728498886,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,جدا رائعه وسهله وثقه,جدا رائعه وسهله وثقه,positive,[],"رائعه, جدا جدا, جدا, ممتازه, شركه, , , , , ",67
27329423630857202,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,جدا جدا من المميزين في هذا المجال,جدا جدا المميزين في هذا المجال,positive,[],"ممتاز وفن, وفن, وفن التعامل, التعامل, التعامل ممتاز, جدا التعامل, ممتاز, فن, فن التعامل, جدا جدا",40
22465247637423469,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,توفير شرايح الكترونيه - باركود  ,توفير شرايح الكترونيه - باركود,neutral,[],"شرايح, لايوجد, مره, نقص, بطيئه, قصر, متوفره, عندي, الاستحابه, اطلب",12
40648440021927391,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,توفير الشرايح لكي نستطيع العمل والنجاح سويا ,توفير الشرايح لكي نستطيع العمل والنجاح سويا,positive,[],"سويا, توفير الشرايح, لكي, والنجاح, العمل, توفير, عدم, الشرايح, الشرائح, ",76
59710743841080613,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,توصيل الشرائح سي جدا جدا,توصيل الشرائح سي جدا جدا,positive,[],متنوع,-1
18221153240785883,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,تنزيل اسعار الباقات او شير بلس تكون سوشال ميديا مفتوح ,تنزيل اسعار الباقات او شير بلس تكون سوشال ميديا مفتوح,neutral,[],"او, تفعيل, تنزيل, تم تفعيل, سعر, جديده, ولم تنزل, تنزل, صرف, تكون",45
38932532517193770,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,تميز في الخدمات ,تميز في الخدمات,positive,[],"وجود مسابقات, الخدمات, عدم وجود, الاسعار, مسابقات, عدم, عدم توفر, وجود, توفر, شرائح",57
48826030063582753,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,تم طلب شرائح جديدة ولم تشتغل ولم يتم الجواب معي,تم طلب شرائح جديده ولم تشتغل ولم يتم الجواب معي,negative,[],"شرائح, اطلب, اكثر, ولم, الاخير, جديده, ثلاثه, ولم يتم, ولايوجد, طلب",31
7750580182088946,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,‏تم تفعيل شريحة كويك نت لامحدود شهر الرقم التسلسلي 899660147005209061 ولم تنزل العموله 60 %  ‏ وبهذا أنا اعترض على من هو مسؤول في قسم العمولات ومنتجات كويك بلس  استناد للتقييم المسبق 0% للمنتجات ‏وما نقدم لشركة قنوات الاتصالات السعودية بعدم الإنصاف لمجهودنا ولا يوجد أي مميزات  ونحن نسعى جاهدين لم تنصف حتى بالمنتجات الثانيه وهي مضافة في اليوزر (سؤال في المنتجات لماذى متنزل عمولة في المنتجات الثانيه؟؟؟) بل تم تطبيق الأنظمة وشروط هيئة الاتصالات على مؤسسة فوق الخيال للاتصالات ومركز المعلومات وتعقب من هو مسؤولين في STC بالتشديد وعدم إفصاح بيانات المستخدمين ونحن محتفظون بهذا ولكن لماذا ترك المؤسسات ويتم التطبيق علينا هل يفرق التعامل من قبل الشركة في (الجهد ام لواسطه) لم تطبق الرسوم على بعض اليوزر ‏ونحن نسعى ونسوق وندفع رسوم ونطبق الشروط ولا يوجد مميزات  ‏وبهذا سنستمر في تقييم منتجات قنوات الاتصالات السعودية ولا يوجد أي مميزات في ما تم اتفاق عليه في السابق ‏ويوجد الآن عندي في اليوزر منتجات إن كنتم منصفين بلحق أضيف العمولات للمنتجات الأخرى المضافة لدي بليوزر وهذا حق أنا اطالب فيه,تم تفعيل شريحه كويك نت لامحدود شهر الرقم التسلسلي 899660147005209061 ولم تنزل العموله 60 وبهذا انا اعترض علي هو مسؤول في قسم العمولات ومنتجات كويك بلس استناد للتقييم المسبق 0 للمنتجات وما نقدم لشركه قنوات الاتصالات السعوديه بعدم الانصاف لمجهودنا ولا يوجد اي مميزات ونحن نسعي جاهدين لم تنصف حتي بالمنتجات الثانيه وهي مضافه في اليوزر سؤال في المنتجات لماذي متنزل عموله في المنتجات الثانيه؟؟؟ بل تم تطبيق الانظمه وشروط هيئه الاتصالات علي مؤسسه فوق الخيال للاتصالات ومركز المعلومات وتعقب هو مسؤولين في بالتشديد وعدم افصاح بيانات المستخدمين ونحن محتفظون بهذا ولكن لماذا ترك المؤسسات ويتم التطبيق علينا هل يفرق التعامل قبل الشركه في الجهد ام لواسطه لم تطبق الرسوم علي بعض اليوزر ونحن نسعي ونسوق وندفع رسوم ونطبق الشروط ولا يوجد مميزات وبهذا سنستمر في تقييم منتجات قنوات الاتصالات السعوديه ولا يوجد اي مميزات في ما تم اتفاق عليه في السابق ويوجد الان عندي في اليوزر منتجات ان كنتم منصفين بلحق اضيف العمولات للمنتجات الاخري المضافه لدي بليوزر وهذا حق انا اطالب فيه,negative,[],"تم, وعدم, ولا, قنوات, بشكل, بسبب, الاتصالات, الشركات, ان, وهذا",3
18383922161607504,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,‏تم تفعيل خمسة إلى ستة باقات 75 بلاس ولم تنزل عمولة لحد الآن,تم تفعيل خمسه الي سته باقات 75 بلاس ولم تنزل عموله لحد الان,neutral,[],"او, تفعيل, تنزيل, تم تفعيل, سعر, جديده, ولم تنزل, تنزل, صرف, تكون",45
,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,تم التواصل ,تم التواصل,neutral,[],"تم, تم التواصل, التواصل, , , , , , , ",51
50053755962392799,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,تم,تم,neutral,[],"تم, تم التواصل, التواصل, , , , , , , ",51
(......),S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,تقارير الشحن المباشر لاتظهر تفاصيل كافية,تقارير الشحن المباشر لاتظهر تفاصيل كافيه,neutral,[],"تواصل الشركه, تطوير, عمل, حسب, السوق, قنوات وتوفير, كافيه, وضع, الاسعار, وتوفير",44
,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,تعمل ممتاز ,تعمل ممتاز,positive,[],"موظف متميز, مقبول, تعمل ممتاز, ممتاز, تعمل, مندوب رائع, متميز, جيد, موظف, الموظف",21
46869598366731079,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,تعامله جدا رائع ومتعاون ,تعامله جدا رائع ومتعاون,positive,[],متنوع,-1
12725857931325104,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,تعامله جدا رائع,تعامله جدا رائع,positive,[],"مندوب رائع, رائع, جدا رائع, تعامل جيد, وخلوق, بالتعامل, تعامله جدا, تعامل راقي, جيد, تعامل",35
55293982209802158,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,تعامل واحترام وأخلاق ان شاءالله يستمر معنا م,تعامل واحترام واخلاق ان شاءالله يستمر معنا,positive,[],"شيء, علي طول, طول, طيب, ومحترم, معي, جدا تعامل, طول افضل, الاخ محمد, تركي مندوب",28
14615581491779047,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,تعامل مميز بس توجد ملاحظة عدم توفر شرايح عند الطلب ,تعامل مميز بس توجد ملاحظه عدم توفر شرايح عند الطلب,neutral,[],"خاصيه, ننتظر, عليها, عدم توفير, توفير شرائح, ملاحظه, عدم, مميز, حتي, وشكرا",60
32158391592182758,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,تعامل ممتازز,تعامل ممتازز,positive,[],"ممتاز جدا, جدا تعامل, عمل, ممتاز, رائع, جدا ممتاز, رائع جدا, جدا, طيب, تعامل",19
52917997074696797,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,تعامل طيب,تعامل طيب,positive,[],"ممتاز جدا, جدا تعامل, عمل, ممتاز, رائع, جدا ممتاز, رائع جدا, جدا, طيب, تعامل",19
54209874689869849,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,تعامل سريع وتجاوب,تعامل سريع وتجاوب,positive,[],"متعاون, الموظف متعاون, متعاون جدا, المندوب, سريع, جدا جدا, تعامل, المندوب تعامله, بقوه, دائما",5
54823154769254653,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,تعامل راقي جدا وسريع,تعامل راقي جدا وسريع,positive,[],متنوع,-1
50416241060287252,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,تعامل راقي الله  يسعده,تعامل راقي الله يسعده,positive,[],"الله يسعده, يسعده, ابو, الله, الله يعطيه, سبب, الاخ محمد, معكم, وهو, وشكرا لكم",17
2694108459050791,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,تعامل راقي,تعامل راقي,positive,[],"مندوب رائع, رائع, جدا رائع, تعامل جيد, وخلوق, بالتعامل, تعامله جدا, تعامل راقي, جيد, تعامل",35
19519335411454823,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,تعامل جيد وراقي,تعامل جيد وراقي,positive,[],"مندوب رائع, رائع, جدا رائع, تعامل جيد, وخلوق, بالتعامل, تعامله جدا, تعامل راقي, جيد, تعامل",35
47234783714461453,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,تعامل الموظف سيء جدا ، وتم سحب الشرائح مني لاجل يحقق التارقت هو ,تعامل الموظف سيء جدا ، وتم سحب الشرائح مني لاجل يحقق التارقت هو,negative,[],"شكرا لكم, لكم, ولكن يوجد, يوجد ملاحظه, لكم ولكن, خدمات, رائعه, مميزه, ملاحظه, خدمه مميزه",42
51441140427259081,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,تعامل الموظف سيء جدا ,تعامل الموظف سيء جدا,negative,[],متنوع,-1
40059581081530236,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,تعامل المندوب منتاز وتجوب سريع ,تعامل المندوب منتاز وتجوب سريع,positive,[],"متعاون, الموظف متعاون, متعاون جدا, المندوب, سريع, جدا جدا, تعامل, المندوب تعامله, بقوه, دائما",5
30006314137777101,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,تعامل المندوب سريع وممتاز,تعامل المندوب سريع وممتاز,positive,[],"متعاون, الموظف متعاون, متعاون جدا, المندوب, سريع, جدا جدا, تعامل, المندوب تعامله, بقوه, دائما",5
32088748682648188,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,تطوير البرنامج وفريق عمل للاستفسارات وتوضيح المشكله,تطوير البرنامج وفريق عمل للاستفسارات وتوضيح المشكله,neutral,[],"تواصل الشركه, تطوير, عمل, حسب, السوق, قنوات وتوفير, كافيه, وضع, الاسعار, وتوفير",44
